timestamp,node-stores,bus_access,skb_kfree_skb,cpu_cycles,l2d_cache_wb_victim,syscalls_sys_enter_fcntl,sched_sched_stat_runtime,st_spec,syscalls_sys_enter_kill,fib_fib_table_lookup,sock_inet_sock_set_state,l2d_cache_wb,unaligned_st_spec,mem_access_rd,l2d_cache_refill_wr,mmc_mmc_request_start,br_mis_pred,benign_prob,attack_prob,prediction
2025-07-30T18:34:41.802579,15460,81100,4505.0,3753479,3190,4898.0,4621393503.0,435232,67.0,18302.0,171.0,3190,67,632087,1634,525.0,16925,0.2941457,0.7058543,1
2025-07-30T18:34:47.035941,21721,83433,3985.0,3650649,3571,4870.0,4498586576.0,485442,25.0,16190.0,154.0,3571,65,627478,2073,450.0,16224,0.8328968,0.16710316,0
2025-07-30T18:34:52.205941,17845,86941,3984.0,3806828,3047,5010.0,4470460039.0,446768,66.0,16233.0,158.0,3047,65,633277,1566,480.0,15835,0.95195633,0.048043683,0
2025-07-30T18:34:57.324070,19118,78289,3988.0,3638905,3658,4903.0,4698612995.0,430803,67.0,16200.0,156.0,3658,73,638945,1607,1270.0,16130,0.6711091,0.32889095,0
2025-07-30T18:35:02.496810,18339,82885,3984.0,4453927,3078,4883.0,4606145149.0,429555,66.0,16171.0,155.0,3078,65,636415,1590,498.0,15604,0.62608063,0.3739194,0
2025-07-30T18:35:07.619261,17889,83845,4487.0,3777997,3404,4630.0,4461801159.0,431275,66.0,18212.0,168.0,3404,64,633174,1541,571.0,16045,0.76232505,0.23767495,0
2025-07-30T18:35:12.764315,17979,79623,4479.0,3944028,3481,4037.0,4537927553.0,424954,67.0,18204.0,169.0,3481,62,635746,1579,533.0,20197,0.52091193,0.47908807,0
2025-07-30T18:35:17.943149,17785,83129,3984.0,3894080,3637,4961.0,4391928486.0,434584,25.0,16180.0,155.0,3637,64,619153,2003,495.0,15864,0.70329416,0.2967058,0
2025-07-30T18:35:23.069258,17517,81636,3986.0,3883410,3009,4880.0,4655156423.0,432673,66.0,16186.0,156.0,3009,65,633077,1660,482.0,15790,0.72238773,0.27761227,0
2025-07-30T18:35:28.266529,14290,79917,3986.0,3731275,2882,4874.0,4519829667.0,445369,67.0,16185.0,156.0,2882,66,641735,1560,454.0,17006,0.608871,0.391129,0
2025-07-30T18:35:33.388749,18778,84515,3984.0,4207906,3959,4895.0,4568658208.0,432176,66.0,16174.0,156.0,3959,63,648363,1514,1392.0,15873,0.5163003,0.4836997,0
2025-07-30T18:35:38.539836,19891,88376,3988.0,3943622,4272,4869.0,4434551584.0,441396,66.0,16197.0,156.0,4272,77,651061,1669,450.0,15657,0.525725,0.47427496,0
2025-07-30T18:35:43.702616,17364,76181,4978.0,3763350,2879,4901.0,4724702716.0,435812,66.0,20205.0,182.0,2879,64,637675,1554,566.0,15771,0.732843,0.26715702,0
2025-07-30T18:35:48.860658,17439,77549,3986.0,3917593,3964,4873.0,4385045407.0,434721,26.0,16189.0,157.0,3964,63,632982,1766,452.0,16542,0.7465868,0.2534132,0
2025-07-30T18:35:53.978567,17717,79036,3988.0,3782640,4560,4897.0,4553788089.0,443870,66.0,16206.0,155.0,4560,67,644793,1786,482.0,15964,0.5113349,0.4886651,0
2025-07-30T18:35:59.135140,19855,83886,3984.0,3853203,3589,4907.0,4591106763.0,439545,66.0,16170.0,155.0,3589,64,637469,1764,453.0,15475,0.9336809,0.066319115,0
2025-07-30T18:36:04.290181,17252,86411,3986.0,4407781,6377,4894.0,4466150495.0,435516,67.0,16192.0,157.0,6377,66,623660,1770,1356.0,16004,0.8445597,0.15544027,0
2025-07-30T18:36:09.423823,18216,85055,3986.0,3944785,3413,4347.0,4465849305.0,429345,66.0,16183.0,155.0,3413,169,637479,1805,457.0,15395,0.037869453,0.96213055,1
2025-07-30T18:36:14.587570,17856,82808,3984.0,3995522,3264,4280.0,4444322980.0,434816,25.0,16179.0,156.0,3264,64,634270,1597,452.0,16584,0.012218893,0.9877811,1
2025-07-30T18:36:19.708053,17035,84697,4981.0,3980176,3474,4991.0,4658495116.0,440582,67.0,20225.0,182.0,3474,67,631442,1629,536.0,16570,0.51647186,0.48352814,0
2025-07-30T18:36:24.841623,18248,81488,3986.0,4020196,4321,4879.0,4471264259.0,432658,66.0,16189.0,157.0,4388,67,639259,2601,533.0,15347,0.71170324,0.28829676,0
2025-07-30T18:36:29.980559,17197,79252,3983.0,3750771,3215,4887.0,4491122567.0,709676,67.0,16190.0,155.0,3215,68,633137,1632,496.0,15710,0.8552317,0.14476828,0
2025-07-30T18:36:35.149101,17424,80970,7972.0,3989955,3157,9758.0,8981936135.0,437068,133.0,32378.0,310.0,3157,65,640669,1618,1817.0,16209,0.6058265,0.3941735,0
2025-07-30T18:36:40.302665,17921,81638,3986.0,3850290,3196,4887.0,4476135986.0,425979,25.0,16190.0,157.0,3196,66,629420,1572,450.0,15733,0.70856506,0.29143494,0
2025-07-30T18:36:45.447972,19028,100437,3985.0,3963216,3385,4886.0,4540966038.0,440509,67.0,16182.0,154.0,3385,69,705184,1635,486.0,16089,0.5247257,0.47527435,0
2025-07-30T18:36:50.586602,20337,79485,4980.0,4265027,3274,4918.0,5100855225.0,428574,66.0,20218.0,183.0,3274,72,657987,1653,1290.0,15421,0.32276493,0.67723507,1
2025-07-30T18:36:55.768762,19006,101647,3989.0,3875687,3356,4912.0,4515569341.0,435972,67.0,16199.0,157.0,3356,65,639425,1583,494.0,15982,0.53663665,0.46336335,0
2025-07-30T18:37:00.934674,20752,79478,3985.0,3922546,3502,4792.0,4532866812.0,426992,66.0,16184.0,155.0,3502,75,644193,1698,482.0,16152,0.6311313,0.36886868,0
2025-07-30T18:37:06.072709,17639,80704,3985.0,3684366,3070,4099.0,4281326952.0,442050,66.0,16177.0,156.0,3070,63,633644,1680,491.0,16487,0.7966172,0.2033828,0
2025-07-30T18:37:11.279233,17750,101148,3986.0,3890794,3130,4619.0,4680879441.0,439306,25.0,16191.0,156.0,3130,80,633528,1389,1118.0,15797,0.54433954,0.45566043,0
2025-07-30T18:37:16.421025,16692,84242,3987.0,5898836,3178,4971.0,4539921181.0,430219,67.0,16185.0,155.0,3178,65,638277,1514,450.0,16095,0.032375038,0.96762496,1
2025-07-30T18:37:21.568047,19115,91982,4978.0,3858015,3286,4899.0,4642320140.0,424362,66.0,20214.0,182.0,3286,63,650688,1648,564.0,16141,0.35365343,0.64634657,1
2025-07-30T18:37:26.693065,17168,81683,3987.0,3803111,3288,4905.0,4621472450.0,431074,66.0,16212.0,160.0,3288,63,647459,1696,1140.0,24191,0.13879925,0.86120075,1
2025-07-30T18:37:31.848275,22866,85336,3984.0,3983910,3006,4893.0,4479626543.0,660787,67.0,16172.0,155.0,3006,69,627001,1664,454.0,16928,0.102304995,0.897695,1
2025-07-30T18:37:37.010281,17256,81726,3987.0,3808815,3018,4855.0,4473699315.0,429053,65.0,16190.0,156.0,3018,66,624515,1571,450.0,15520,0.8223249,0.17767513,0
2025-07-30T18:37:42.138690,20114,89176,3985.0,3824490,3557,4888.0,4573616441.0,443054,26.0,16186.0,155.0,3557,67,647517,1740,454.0,15738,0.87780887,0.122191146,0
2025-07-30T18:37:47.288428,17408,80693,3984.0,3935274,3043,4875.0,4468327434.0,449627,66.0,16173.0,156.0,3043,66,620863,1606,492.0,15704,0.8594454,0.14055459,0
2025-07-30T18:37:52.472625,17942,91444,3987.0,3928206,2965,4915.0,4546631073.0,438244,67.0,16201.0,156.0,2965,70,630991,1554,450.0,15909,0.7289084,0.27109158,0
2025-07-30T18:37:57.663621,16966,85093,4979.0,3897618,3379,4913.0,4701842596.0,436186,66.0,20210.0,183.0,3379,63,639471,1590,1486.0,15436,0.61937183,0.38062817,0
2025-07-30T18:38:02.795762,20164,80488,3986.0,4716035,3622,4183.0,4378265361.0,438923,67.0,16187.0,158.0,3622,61,642727,1576,508.0,16880,0.7071041,0.2928959,0
2025-07-30T18:38:07.955778,18182,79168,3988.0,3704334,3142,4441.0,4418046216.0,559167,66.0,16200.0,155.0,3142,155,634537,1852,505.0,16611,0.08826399,0.911736,1
2025-07-30T18:38:13.074970,16902,84736,3985.0,3821977,3212,4886.0,4474217366.0,430558,25.0,16188.0,155.0,3212,66,635786,1585,489.0,15261,0.021478236,0.97852176,1
2025-07-30T18:38:18.278672,18235,79892,3984.0,3958053,3127,4970.0,4510079232.0,434403,67.0,16181.0,156.0,3127,67,631954,1486,480.0,15752,0.58968365,0.41031635,0
2025-07-30T18:38:23.432124,20074,81020,3988.0,3928954,3658,4874.0,4304853774.0,433048,65.0,16196.0,156.0,3658,64,641208,1565,485.0,16029,0.84437305,0.15562695,0
2025-07-30T18:38:28.563170,17754,91081,2990.0,3870514,3168,4847.0,4441119652.0,448491,65.0,12145.0,128.0,3168,67,636268,1570,1227.0,29092,0.13547683,0.8645232,1
2025-07-30T18:38:33.699599,18724,86602,3986.0,3821646,3158,4877.0,4418392752.0,430337,65.0,16187.0,157.0,3158,68,618588,1586,484.0,16075,0.017419875,0.9825801,1
2025-07-30T18:38:38.896781,17666,78686,3986.0,3907370,3221,4843.0,4246107096.0,434851,65.0,16193.0,155.0,3221,62,638892,1772,260.0,16130,0.80146426,0.19853574,0
2025-07-30T18:38:44.089890,20397,82497,3984.0,4013393,3725,4921.0,4713873679.0,427986,66.0,16176.0,156.0,3725,68,638853,1666,664.0,15329,0.8717122,0.1282878,0
2025-07-30T18:38:49.237355,18209,84764,3986.0,4029685,3230,4884.0,4662291412.0,432515,67.0,16186.0,156.0,3230,72,641596,1533,1212.0,15963,0.6784284,0.3215716,0
2025-07-30T18:38:54.377301,22687,83357,4592.0,3764363,3359,4920.0,4699251231.0,438031,66.0,18684.0,178.0,3359,65,631929,1573,558.0,15836,0.68285656,0.31714347,0
2025-07-30T18:38:59.559925,17017,101664,4371.0,4028176,3201,4587.0,4425205949.0,431594,67.0,17724.0,159.0,3201,63,634917,1520,560.0,16040,0.86345744,0.13654256,0
2025-07-30T18:39:04.726653,16842,81093,3987.0,3831907,2899,4069.0,4489901120.0,438070,25.0,16194.0,156.0,2899,63,645864,1607,478.0,15806,0.64060664,0.35939333,0
2025-07-30T18:39:09.867303,17688,80332,3985.0,3744790,3396,4922.0,4487692279.0,448786,67.0,16173.0,155.0,3396,68,652705,1904,505.0,15531,0.8107212,0.1892788,0
2025-07-30T18:39:15.001330,22217,80218,3986.0,3731339,3050,4976.0,6492130367.0,680078,66.0,16189.0,158.0,3050,69,634800,1533,1095.0,14924,0.9217255,0.07827448,0
2025-07-30T18:39:20.107010,16354,111132,7980.0,4174877,1751,9928.0,11064779138.0,434412,132.0,32366.0,311.0,1751,70,633765,1867,1653.0,16104,0.8824415,0.117558464,0
2025-07-30T18:39:25.239908,18105,78296,4387.0,4516741,3568,4927.0,4569994611.0,429873,67.0,17833.0,172.0,3568,68,638587,1651,512.0,15740,0.7564303,0.24356969,0
2025-07-30T18:39:30.382720,18341,84970,4578.0,3772083,3142,4892.0,4476772691.0,434781,25.0,18579.0,167.0,3142,60,645186,1482,502.0,15894,0.81736803,0.182632,0
2025-07-30T18:39:35.627016,17493,116078,3984.0,3877098,3013,4888.0,4408001881.0,434442,67.0,16177.0,155.0,3013,72,638651,1499,450.0,15833,0.40722978,0.5927702,1
2025-07-30T18:39:40.763476,17932,86344,3986.0,3865311,2652,4895.0,4629414254.0,705798,66.0,16200.0,156.0,2652,64,630362,1891,450.0,15611,0.46325874,0.53674126,1
2025-07-30T18:39:45.900129,18346,84550,3985.0,3697318,3408,4868.0,4523589368.0,429073,66.0,16179.0,155.0,3408,56,625816,1678,1095.0,15775,0.98723036,0.012769649,0
2025-07-30T18:39:51.056650,17356,84619,3986.0,4341758,3328,4853.0,4532232722.0,434964,25.0,16205.0,156.0,3328,67,631666,1541,950.0,15356,0.92265505,0.07734495,0
2025-07-30T18:39:56.216660,20978,80468,4981.0,4028520,2112,4212.0,4567410546.0,429886,68.0,20220.0,183.0,2112,71,661992,1925,557.0,15722,0.6394133,0.3605867,0
2025-07-30T18:40:01.353815,18012,97462,3984.0,3883199,3150,4577.0,4449361184.0,427442,67.0,16177.0,154.0,3150,121,634438,1586,453.0,16613,0.33747852,0.6625215,1
2025-07-30T18:40:06.493450,18414,87719,3987.0,3728992,3205,4878.0,4450894290.0,430397,66.0,16190.0,157.0,3205,70,646362,1630,1197.0,15259,0.019488454,0.98051155,1
2025-07-30T18:40:11.604280,23822,82225,3985.0,3798851,3170,4885.0,4586981898.0,435223,66.0,16184.0,155.0,3170,64,631572,1452,451.0,15826,0.8623141,0.13768592,0
2025-07-30T18:40:16.736422,19116,78664,3984.0,3897031,3610,4979.0,4648686699.0,429859,67.0,16186.0,156.0,3610,73,638189,1936,454.0,17188,0.8865604,0.11343964,0
2025-07-30T18:40:21.901473,18014,80436,3990.0,3885816,3160,4881.0,4494012618.0,444436,25.0,16213.0,157.0,3160,78,637338,1499,1146.0,15627,0.48272836,0.51727164,1
2025-07-30T18:40:27.075053,18465,82234,3985.0,3907699,3712,4893.0,4492121915.0,436300,67.0,16185.0,155.0,3712,68,640843,1768,458.0,15847,0.2268039,0.7731961,1
2025-07-30T18:40:32.263248,19202,76533,4747.0,4079768,3151,4921.0,4706000452.0,447461,67.0,19264.0,173.0,3151,63,648129,1571,489.0,16202,0.85269177,0.14730823,0
2025-07-30T18:40:37.424952,19319,80289,4218.0,3978052,4509,4870.0,4579826757.0,435286,66.0,17137.0,165.0,4509,60,647669,1506,525.0,15905,0.9166933,0.08330671,0
2025-07-30T18:40:42.561220,16555,83348,3985.0,3993201,2994,4894.0,4605914617.0,422814,66.0,16175.0,155.0,2994,61,629394,1601,450.0,15783,0.94230795,0.057692055,0
2025-07-30T18:40:47.707227,17443,85045,3984.0,3821338,3274,4893.0,4382057780.0,435143,67.0,16183.0,156.0,3274,63,631320,1717,452.0,15845,0.84688765,0.15311237,0
2025-07-30T18:40:53.025217,18970,83640,3987.0,4509763,4290,4899.0,4682247813.0,433288,25.0,16202.0,156.0,4290,66,633780,2020,1420.0,17182,0.4310267,0.5689733,1
2025-07-30T18:40:58.206352,17570,81169,3984.0,3775642,3315,4419.0,4375483397.0,441785,66.0,16175.0,155.0,3315,67,634962,1630,456.0,15675,0.12153691,0.8784631,1
2025-07-30T18:41:03.322841,17907,81862,3986.0,3817261,2964,4260.0,4727020389.0,444676,67.0,16186.0,157.0,2964,66,638819,1695,452.0,15869,0.8603911,0.13960892,0
2025-07-30T18:41:08.499907,19313,85928,4980.0,4093027,3709,4898.0,4658124933.0,431205,66.0,20220.0,182.0,3709,70,636937,1706,550.0,16151,0.81566954,0.18433046,0
2025-07-30T18:41:13.651779,18810,84341,3984.0,3758338,2985,4879.0,4564545483.0,440179,66.0,16175.0,155.0,2985,63,658920,1522,1246.0,15478,0.7118791,0.28812093,0
2025-07-30T18:41:18.808180,17421,78833,3987.0,4014761,3337,4954.0,4484402939.0,432851,66.0,16197.0,156.0,3337,71,629957,1594,451.0,15654,0.6921582,0.30784178,0
2025-07-30T18:41:24.033351,17749,84325,3984.0,3841086,3127,4886.0,4628499964.0,433842,65.0,16181.0,155.0,3127,68,628212,1628,1032.0,15084,0.7021334,0.29786655,0
2025-07-30T18:41:29.155549,18272,79289,3987.0,3806636,3839,4905.0,4532907220.0,439523,26.0,16194.0,158.0,3839,64,640221,1692,534.0,16340,0.66924673,0.33075327,0
2025-07-30T18:41:34.337388,16418,79505,3987.0,3857311,2998,4897.0,4554984894.0,433278,67.0,16202.0,156.0,2998,62,621620,1523,454.0,16443,0.56131065,0.43868932,0
2025-07-30T18:41:39.463173,17184,80370,4480.0,3942457,2986,4897.0,4424008961.0,436145,66.0,18200.0,163.0,2986,66,620639,1623,469.0,15118,0.82624584,0.17375414,0
2025-07-30T18:41:44.618211,18000,80895,4484.0,5158781,3333,4885.0,4716706168.0,444885,66.0,18193.0,173.0,3333,60,637480,1594,1237.0,15481,0.75289077,0.24710922,0
2025-07-30T18:41:49.787112,18620,80245,3987.0,3690642,3465,4887.0,4444242159.0,433759,67.0,16190.0,156.0,3465,58,623771,1739,452.0,15781,0.8447052,0.15529478,0
2025-07-30T18:41:54.925319,20670,110369,3984.0,3997373,3286,4853.0,4603084630.0,438893,66.0,16180.0,155.0,3286,64,645339,1580,454.0,15127,0.96855885,0.03144115,0
2025-07-30T18:42:00.088281,17614,78760,3986.0,3815874,3197,4268.0,4446111266.0,427723,25.0,16201.0,156.0,3197,63,634777,1452,1173.0,18571,0.61150515,0.38849482,0
2025-07-30T18:42:05.234910,16803,77989,7970.0,3723199,3196,9342.0,8764977906.0,445769,133.0,32363.0,311.0,3196,63,634092,1636,907.0,15750,0.43878186,0.56121814,1
2025-07-30T18:42:10.466316,21003,82168,3986.0,4039637,3673,4884.0,4546466732.0,439498,66.0,16187.0,156.0,3673,67,642759,1703,1138.0,15507,0.87675273,0.12324725,0
2025-07-30T18:42:15.613943,18846,84203,4004.0,3785883,3173,4980.0,4552374802.0,433991,67.0,16261.0,156.0,3173,66,637775,1557,450.0,15555,0.7805445,0.21945545,0
2025-07-30T18:42:20.762142,17883,79028,3966.0,3803276,2893,4894.0,4506186964.0,438968,65.0,16099.0,156.0,2893,68,645138,1525,452.0,16137,0.7959062,0.20409378,0
2025-07-30T18:42:25.987107,18638,79256,3988.0,3832530,3708,4916.0,4483923800.0,435995,65.0,16210.0,160.0,3708,63,628384,1696,498.0,15700,0.7989352,0.20106481,0
2025-07-30T18:42:31.109918,19302,93396,3984.0,3857120,2920,4894.0,4387875952.0,428010,66.0,16170.0,155.0,2920,65,720209,1614,450.0,15461,0.92699766,0.07300231,0
2025-07-30T18:42:36.254656,18075,78756,2993.0,6817490,3151,4870.0,4305163947.0,441555,25.0,12170.0,131.0,3151,62,635593,1452,353.0,15503,0.71364105,0.28635892,0
2025-07-30T18:42:41.389346,17907,81168,4712.0,3995492,3291,4920.0,4894090667.0,434540,66.0,19136.0,177.0,3291,65,631262,1721,1397.0,15777,0.27930188,0.7206981,1
2025-07-30T18:42:46.536319,23726,78568,4256.0,4395572,3688,4877.0,4462272605.0,438230,66.0,17269.0,161.0,3688,65,854909,1644,512.0,15696,0.7962072,0.20379284,0
2025-07-30T18:42:51.751793,17513,83689,3988.0,3836525,3216,4400.0,4791769013.0,437069,66.0,16204.0,157.0,3216,77,630915,1606,452.0,15461,0.8439306,0.15606943,0
2025-07-30T18:42:56.905865,17606,112230,3985.0,3741191,3264,4299.0,4542617652.0,433488,67.0,16182.0,154.0,3264,69,634301,1607,1100.0,15197,0.40096658,0.5990334,1
2025-07-30T18:43:02.052247,17641,77640,3984.0,4091633,3189,4896.0,4528489872.0,432184,67.0,16189.0,156.0,3189,63,637835,1624,450.0,18478,0.18451971,0.8154803,1
2025-07-30T18:43:07.196546,16928,76340,3988.0,3713869,2859,4874.0,4428220841.0,494315,25.0,16192.0,156.0,2859,70,636143,1875,457.0,16836,0.63959384,0.36040613,0
2025-07-30T18:43:12.355138,20541,83680,3985.0,3717861,3444,4889.0,4595184551.0,567012,66.0,16193.0,155.0,3444,65,633906,1820,1095.0,15569,0.5538806,0.44611943,0
2025-07-30T18:43:17.499991,17358,78348,4978.0,3870455,3254,4997.0,4775197430.0,435557,67.0,20204.0,183.0,3254,64,632114,1613,672.0,16372,0.6320789,0.36792108,0
2025-07-30T18:43:22.686461,16525,81086,3987.0,3841594,3111,4892.0,4528058912.0,429543,66.0,16192.0,156.0,3111,62,629831,1615,454.0,15641,0.7727438,0.2272562,0
2025-07-30T18:43:27.845360,17183,76121,3984.0,4065927,3140,4888.0,4498959602.0,433850,67.0,16175.0,155.0,3140,76,632350,1535,451.0,16063,0.7138265,0.28617352,0
2025-07-30T18:43:32.978406,21719,84371,3986.0,4136083,3722,4912.0,4682750696.0,431054,67.0,16187.0,157.0,3722,64,670512,1688,450.0,16078,0.807169,0.19283096,0
2025-07-30T18:43:38.095109,17210,82868,3986.0,3734983,3239,4874.0,4575594371.0,423644,25.0,16191.0,155.0,3239,73,631297,1567,1215.0,15690,0.7556564,0.24434358,0
2025-07-30T18:43:43.219992,18584,86856,3984.0,3744397,4795,4910.0,4526019273.0,426078,67.0,16180.0,157.0,4795,65,645112,1835,454.0,15366,0.35348523,0.6465148,1
2025-07-30T18:43:48.357439,18625,79370,3989.0,4113392,3280,4876.0,4466397047.0,437258,67.0,16214.0,158.0,3280,67,638352,1618,1039.0,15476,0.8720026,0.12799738,0
2025-07-30T18:43:53.513327,16944,87389,4979.0,3830170,2927,4372.0,4565931928.0,443728,66.0,20224.0,181.0,2927,64,626951,1583,651.0,15927,0.6688782,0.33112183,0
2025-07-30T18:43:58.671703,19971,83711,3984.0,3909497,5257,4351.0,4486892395.0,436272,66.0,16172.0,156.0,5257,65,636151,1596,452.0,15805,0.93406,0.06594004,0
2025-07-30T18:44:03.829946,17486,80337,3986.0,3815686,3224,4897.0,4527944762.0,440052,67.0,16191.0,156.0,3224,68,646088,1572,1123.0,15797,0.8891687,0.1108313,0
2025-07-30T18:44:08.970990,17599,80005,3986.0,4332811,3324,4925.0,4466535425.0,436157,25.0,16180.0,155.0,3324,66,638470,1694,485.0,16146,0.58531576,0.41468424,0
2025-07-30T18:44:14.103443,17557,77403,3984.0,3611727,6872,4899.0,4606552228.0,432078,66.0,16178.0,155.0,6872,92,646759,1767,482.0,15926,0.4991207,0.5008793,1
2025-07-30T18:44:19.265915,17963,81273,1999.0,3726532,4112,4914.0,4075352675.0,441102,67.0,8135.0,102.0,4112,64,635123,1627,489.0,15766,0.8276285,0.1723715,0
2025-07-30T18:44:24.419806,17614,85377,8.0,3903221,3200,4824.0,3874940200.0,431066,25.0,55.0,47.0,3200,65,644214,1404,409.0,14975,0.91371363,0.086286366,0
2025-07-30T18:44:29.534126,16157,82429,11.0,3827829,3793,4796.0,3806362360.0,432725,26.0,65.0,49.0,3793,70,632372,1628,30.0,15377,0.6256663,0.37433368,0
2025-07-30T18:44:34.692173,18029,80766,9.0,3862564,3270,4800.0,3736993257.0,434457,26.0,66.0,46.0,3270,64,635712,1529,22.0,16131,0.51201296,0.48798704,0
2025-07-30T18:44:39.826615,18716,87601,9.0,3887886,3282,4796.0,3772486037.0,453658,26.0,59.0,47.0,3282,66,647482,1521,44.0,15694,0.6893348,0.3106652,0
2025-07-30T18:44:44.953209,18164,85306,11.0,3728893,3443,4795.0,3724904304.0,430223,26.0,85.0,47.0,3443,75,632019,1582,24.0,15893,0.675496,0.32450405,0
2025-07-30T18:44:50.078285,17794,80633,8.0,3733347,2913,4782.0,3852804303.0,433219,25.0,57.0,47.0,2913,71,632325,1601,50.0,15586,0.5560638,0.4439362,0
2025-07-30T18:44:55.300097,22617,82381,21.0,3843051,3092,8646.0,7473961704.0,429594,52.0,182.0,100.0,3092,65,623295,1593,205.0,16124,0.768865,0.23113503,0
2025-07-30T18:45:00.495390,17816,79438,9.0,3796099,2874,4777.0,3605426170.0,435693,25.0,59.0,46.0,2874,69,637353,1513,19.0,16110,0.8018588,0.19814123,0
2025-07-30T18:45:05.606841,19389,78769,8.0,3804141,3370,4804.0,3903597095.0,429483,26.0,60.0,48.0,3370,64,640443,1574,22.0,15734,0.6147794,0.3852206,0
2025-07-30T18:45:10.754238,17655,81753,13.0,3887981,3036,4797.0,3911409221.0,441009,27.0,77.0,48.0,3036,68,633917,1591,23.0,15449,0.76677656,0.23322345,0
2025-07-30T18:45:15.886350,17036,81212,8.0,3830681,3216,4862.0,3754653286.0,439256,25.0,50.0,47.0,3216,63,631740,1589,18.0,16160,0.6572697,0.34273028,0
2025-07-30T18:45:22.635847,17531,78216,12.0,3846216,3343,4795.0,3937721941.0,439039,26.0,77.0,48.0,3343,68,637819,1657,104.0,15154,0.70568293,0.29431707,0
2025-07-30T18:45:27.775353,20606,85162,9.0,3787327,3611,4780.0,3626298557.0,436221,26.0,65.0,47.0,3611,66,640032,1911,18.0,15299,0.8955313,0.10446867,0
2025-07-30T18:45:32.935172,17271,83048,8.0,3725478,3102,4812.0,3849294822.0,441924,26.0,55.0,47.0,3102,70,635582,1749,45.0,16290,0.9150811,0.08491891,0
2025-07-30T18:45:38.127189,18068,83741,10.0,4084565,3100,4834.0,3882962713.0,434120,26.0,67.0,47.0,3100,63,633161,1547,22.0,15679,0.6730163,0.32698372,0
2025-07-30T18:45:43.252364,17532,79241,10.0,4956476,3273,4784.0,3832580443.0,432908,25.0,64.0,47.0,3273,67,652891,1625,18.0,15716,0.76685107,0.23314896,0
2025-07-30T18:45:48.378942,18099,87011,8.0,3629361,2969,4800.0,3750219820.0,433134,26.0,76.0,47.0,2969,65,626914,1557,18.0,15704,0.65254056,0.34745944,0
2025-07-30T18:45:53.561313,20138,87125,11.0,3922227,3699,4622.0,3725191514.0,433099,26.0,97.0,48.0,3699,69,642009,1509,21.0,16554,0.65255606,0.34744394,0
2025-07-30T18:45:58.707152,19675,95052,8.0,3779579,3051,4154.0,3748577897.0,432044,25.0,52.0,47.0,3051,73,639000,1567,111.0,15834,0.68477523,0.31522474,0
2025-07-30T18:46:03.880742,22677,78068,11.0,3888956,3125,4535.0,3747170117.0,434136,26.0,72.0,50.0,3125,64,633327,1546,86.0,15684,0.81186986,0.18813011,0
2025-07-30T18:46:09.017874,18007,79765,12.0,3862938,3013,4800.0,3820592626.0,442792,26.0,76.0,48.0,3013,67,635815,1598,126.0,15406,0.90542305,0.09457698,0
2025-07-30T18:46:14.148151,16573,80139,9.0,3735951,3243,4788.0,3848754824.0,429986,25.0,59.0,47.0,3243,61,630618,1622,23.0,15595,0.7211033,0.27889666,0
2025-07-30T18:46:19.269302,22153,81735,10.0,4006644,3378,4877.0,3788692927.0,427832,26.0,83.0,49.0,3378,62,629803,1758,80.0,16482,0.8816838,0.11831616,0
2025-07-30T18:46:24.398385,17220,83993,10.0,3867400,2549,4807.0,3901114941.0,433578,26.0,67.0,50.0,2549,65,626940,1538,78.0,15287,0.89296293,0.10703707,0
2025-07-30T18:46:29.525833,18061,76361,8.0,3718974,2992,4780.0,3669826270.0,435601,25.0,57.0,48.0,2992,60,626250,1488,84.0,16637,0.6750507,0.32494932,0
2025-07-30T18:46:34.707408,17270,83838,10.0,3910239,3626,4813.0,3834784692.0,440045,26.0,68.0,48.0,3626,68,665891,1611,82.0,15589,0.6577514,0.34224862,0
2025-07-30T18:46:39.876698,18830,75932,9.0,3666442,3708,4786.0,3762990765.0,437936,26.0,61.0,47.0,3708,68,632803,1560,19.0,15710,0.6410625,0.35893753,0
2025-07-30T18:46:45.052788,18035,85320,10.0,3975521,2922,4792.0,3860666376.0,444636,26.0,61.0,48.0,2922,65,634255,1536,136.0,16368,0.6885097,0.31149027,0
2025-07-30T18:46:50.201209,17454,80737,19.0,3779201,4598,9487.0,7565990067.0,430075,51.0,143.0,94.0,4598,67,626769,1626,162.0,15793,0.6864135,0.31358644,0
2025-07-30T18:46:55.353938,19877,81196,10.0,4105686,4773,4272.0,3593367382.0,429710,26.0,64.0,49.0,4773,64,632261,1661,82.0,16019,0.8612062,0.13879386,0
2025-07-30T18:47:00.499956,17864,84223,9.0,3874162,3075,4362.0,3713739208.0,436063,26.0,67.0,47.0,3075,73,631243,1648,83.0,17250,0.8147813,0.18521872,0
2025-07-30T18:47:05.644518,18037,77937,8.0,3960855,3362,4792.0,3823579595.0,428654,25.0,58.0,48.0,3362,67,637776,1505,22.0,16249,0.44152522,0.5584748,1
2025-07-30T18:47:10.828530,17072,81516,14.0,4185849,3147,4789.0,3804179921.0,425848,26.0,85.0,50.0,3147,63,629269,1672,87.0,15639,0.65943015,0.34056982,0
2025-07-30T18:47:15.957317,18413,80150,9.0,3977731,3326,4902.0,3958731703.0,429269,27.0,61.0,47.0,3326,65,645444,1627,117.0,15538,0.81627554,0.18372446,0
