timestamp,node-stores,bus_access,skb_kfree_skb,cpu_cycles,l2d_cache_wb_victim,syscalls_sys_enter_fcntl,syscalls_sys_exit_fcntl,sched_sched_stat_runtime,st_spec,syscalls_sys_enter_kill,fib_fib_table_lookup,sock_inet_sock_set_state,l2d_cache_wb,unaligned_st_spec,mem_access_rd,l2d_cache_refill_wr,mmc_mmc_request_start,br_mis_pred
2025-07-30T19:11:34.904407,17645,84884,180625734,3885371,3072,34849311,34849311,36777589518112,429562,209492,819636776,416249,3072,66,632826,1466,762774,15815
2025-07-30T19:11:40.028970,17580,81705,180629797,3980272,3534,34858931,34858931,36785318505893,434452,209544,819653302,416344,3534,77,635958,1657,762814,15871
2025-07-30T19:11:45.267916,17819,85293,180631825,3836858,3821,34863746,34863746,36788980863763,428161,209569,819661567,416391,3821,68,631150,1520,762976,15445
2025-07-30T19:11:50.440331,17491,95775,180633859,3820391,3239,34868585,34868585,36793021520440,436479,209596,819669837,416439,3239,65,625515,1545,763067,15412
2025-07-30T19:11:55.574361,19076,85384,180635891,3858547,3449,34873416,34873416,36796877661973,435372,209621,819678110,416486,3449,64,629744,1752,763122,15895
2025-07-30T19:12:00.678643,18263,78471,180637924,3979125,3268,34878217,34878217,36800803633690,432699,209648,819686388,416535,3268,71,638913,1519,763154,15946
2025-07-30T19:12:05.806797,18195,77916,180638959,3840660,3724,34883060,34883060,36804644107896,439755,209673,819690654,416582,3724,68,632149,1605,763189,15053
2025-07-30T19:12:10.952891,17452,109197,180638987,3769880,3213,34887850,34887850,36808326594702,434050,209698,819690868,416630,3213,70,626896,1564,763220,15546
2025-07-30T19:12:16.169034,18684,79037,180640006,3895903,3659,34892202,34892202,36812100053279,435754,209724,819695062,416680,3659,70,630224,1617,763250,15483
2025-07-30T19:12:21.311089,17963,83400,180641058,3781969,3330,34896345,34896345,36815873604934,436105,209749,819699399,416727,3330,227,639597,1484,763282,16041
2025-07-30T19:12:26.477829,17604,80396,180643091,3838173,2983,34901154,34901154,36819783595980,426698,209775,819707689,416774,2983,70,625190,1595,763404,15080
2025-07-30T19:12:31.626016,18037,79396,180645137,5321277,3058,34905961,34905961,36823659063953,442216,209801,819716037,416822,3058,67,638047,1553,763511,16441
2025-07-30T19:12:36.737536,18079,83480,180647170,4293156,3260,34910766,34910766,36827552576372,426926,209827,819724309,416869,3260,73,650266,1563,763608,16296
2025-07-30T19:12:41.904617,20867,81469,180649212,3783964,3422,34915567,34915567,36831307956882,444729,209852,819732638,416917,3422,67,644667,1732,763647,15432
2025-07-30T19:12:47.043997,18101,87845,180650269,3817752,3272,34920399,34920399,36835663957221,433690,209879,819737024,416964,3272,64,637755,1708,763803,15460
2025-07-30T19:12:52.181290,18411,84367,180652309,3807838,3292,34925216,34925216,36839451402658,431757,209904,819745338,417011,3292,66,645234,1704,763824,15783
2025-07-30T19:12:57.317190,17480,82652,180654344,4211465,4638,34930051,34930051,36843365975675,437128,209930,819753625,417060,4638,69,646432,1842,763914,15202
2025-07-30T19:13:02.450145,17309,78517,180656376,3715703,3134,34934860,34934860,36847241420604,442431,209956,819761884,417107,3134,61,628371,1575,764006,15869
2025-07-30T19:13:07.600776,18664,84766,180658405,3792809,3716,34939695,34939695,36850940563232,435452,209981,819770141,417155,3716,64,624641,1619,764107,16431
2025-07-30T19:13:12.795860,16335,84419,180658456,4269169,4642,34944096,34944096,36854665664155,441421,210007,819770510,417203,4642,65,631229,1697,764217,15772
2025-07-30T19:13:17.952221,17369,82008,180658479,3881256,4653,34948190,34948190,36858441802811,432555,210033,819770685,417250,4653,62,639694,1471,764241,15724
2025-07-30T19:13:23.073165,20564,83241,180660513,4005440,3027,34952999,34952999,36862374852559,434103,210059,819778969,417300,3027,65,628510,1533,764336,15673
2025-07-30T19:13:28.207430,18288,81504,180661555,4233532,3129,34957812,34957812,36866082876650,429101,210085,819783272,417348,3129,70,640602,1562,764430,15699
2025-07-30T19:13:33.327429,17743,88798,180663601,4000767,3212,34962605,34962605,36869900510403,432250,210110,819791621,417395,3212,64,632809,1469,764520,15520
2025-07-30T19:13:38.556615,18651,121301,180665653,3931913,2941,34967407,34967407,36873860393873,442483,210135,819800015,417443,2941,65,636827,1522,764603,15268
2025-07-30T19:13:43.714392,16852,81566,180667695,3894741,3371,34972206,34972206,36877735128496,430426,210161,819808324,417491,3371,71,621155,1576,764710,16269
2025-07-30T19:13:48.842534,18099,128317,180669726,3782995,3113,34977023,34977023,36881513678023,429284,210187,819816598,417538,3113,70,641804,1556,764741,16458
2025-07-30T19:13:53.963387,19255,87184,180671761,3856773,3600,34981853,34981853,36885336113578,435015,210212,819824873,417587,3600,65,636850,1648,764843,15534
2025-07-30T19:13:59.132150,17142,87845,180673794,3775702,3244,34986689,34986689,36889180387384,609725,210238,819833142,417634,3244,65,631348,1625,764955,16293
2025-07-30T19:14:04.312158,16751,82585,180675825,3899129,3116,34991541,34991541,36893013162616,441511,210263,819841426,417686,3116,64,624348,1717,765058,15539
2025-07-30T19:14:09.447156,19079,80223,180677857,3930559,3454,34996375,34996375,36896954979173,430932,210288,819849703,417734,3454,65,644320,1543,765175,16402
2025-07-30T19:14:14.579798,17420,77368,180678889,3792828,3491,35000769,35000769,36900563611548,434249,210314,819853950,417781,3491,65,623546,1672,765197,16061
2025-07-30T19:14:19.882470,16991,83401,180678897,3872534,3248,35004890,35004890,36904347761404,432781,210340,819854014,417830,3248,66,644901,1497,765310,15985
2025-07-30T19:14:25.079032,17147,80940,180678917,3781871,3390,35014524,35014524,36912190213864,444530,210392,819854136,417924,3390,66,626788,1561,765435,15882
2025-07-30T19:14:30.200458,18152,76669,180678927,3923805,3296,35019317,35019317,36915931360568,432595,210417,819854210,417974,3296,66,630137,1485,765535,15837
2025-07-30T19:14:35.333965,18001,83264,180678939,3836441,3249,35024146,35024146,36919798280853,438352,210443,819854283,418022,3249,65,632797,1628,765634,15291
2025-07-30T19:14:40.486468,17282,81963,180678947,3825375,3658,35028958,35028958,36923532173704,431152,210469,819854345,418068,3658,65,629526,1900,765769,15501
2025-07-30T19:14:45.661272,17706,84765,180678957,3699386,2996,35033898,35033898,36927421146613,439702,210494,819854456,418119,2996,69,635215,1616,765907,16064
2025-07-30T19:14:50.810138,17311,80129,180678966,4003260,3180,35038729,35038729,36931308066908,440354,210520,819854525,418166,3180,67,633726,1558,766019,15983
2025-07-30T19:14:55.944521,17951,79919,180678976,3719179,3280,35043568,35043568,36935163841318,429592,210546,819854592,418214,3280,63,633675,1571,766049,16394
2025-07-30T19:15:01.090315,18191,77381,180678986,3853991,3911,35048383,35048383,36938963447690,439144,210572,819854655,418262,3911,67,629582,1593,766160,16842
2025-07-30T19:15:06.216613,19646,83689,180678995,4000658,3660,35053236,35053236,36942874332216,438358,210598,819854719,418308,3660,68,640647,1692,766183,15395
2025-07-30T19:15:11.374314,17554,80204,180679003,3681032,3325,35057575,35057575,36946547187325,432736,210624,819854786,418355,3325,64,635895,1556,766203,15755
2025-07-30T19:15:16.552413,17594,84018,180679014,3737651,3305,35061723,35061723,36950295966982,427926,210650,819854850,418403,3305,64,628898,1580,766228,16305
2025-07-30T19:15:21.727360,17363,77889,180679023,3768290,3318,35066531,35066531,36954196074070,435088,210676,819854908,418450,3318,68,638941,1550,766246,15012
2025-07-30T19:15:26.861552,18111,79173,180679034,4089306,3752,35071330,35071330,36958038972059,427921,210701,819854979,418499,3752,70,628600,1581,766267,16927
2025-07-30T19:15:31.981992,18890,86552,180679043,3774634,3871,35076168,35076168,36961855397514,431742,210727,819855033,418546,3871,63,628074,1665,766460,15664
2025-07-30T19:15:37.122279,17559,77077,180679051,3798884,3266,35080984,35080984,36965776388563,431226,210753,819855105,418594,3266,65,629554,1542,766514,15353
2025-07-30T19:15:42.273603,44268,83463,180679067,3731961,2772,35085783,35085783,36969570705645,444025,210778,819855197,418643,2772,68,639106,1667,766537,15671
2025-07-30T19:15:47.389985,17896,79200,180679076,3901926,4453,35090612,35090612,36973385918454,429764,210804,819855276,418689,4453,62,638797,1608,766661,15259
2025-07-30T19:15:52.520392,18869,82207,180679084,3766424,3535,35095443,35095443,36977246582234,436906,210830,819855341,418737,3535,69,624171,1616,766763,15219
2025-07-30T19:15:57.654399,17153,85094,180679095,3804678,3328,35100266,35100266,36980883885325,431582,210855,819855405,418785,3328,68,632731,1589,766859,15511
2025-07-30T19:16:02.824314,17483,80716,180679104,3786802,3857,35105077,35105077,36984675833125,431976,210881,819855466,418832,3857,64,638939,1875,766883,15397
2025-07-30T19:16:07.954979,17499,80456,180679112,4004720,4913,35109924,35109924,36988505468670,436417,210907,819855535,418880,4913,63,634279,1521,766996,15921
2025-07-30T19:16:13.063811,18914,77708,180679123,3956911,3154,35114038,35114040,36992102065520,442838,210933,819855603,418928,3154,65,652589,1617,767095,16311
2025-07-30T19:16:18.212245,17298,80078,180679132,3942667,3328,35118417,35118417,36995899648937,436419,210959,819855658,418978,3328,64,643355,1543,767205,16017
2025-07-30T19:16:23.408725,17458,83273,180679142,3674252,3065,35123207,35123209,36999834404609,437337,210984,819855728,419026,3065,62,629340,1462,767304,15465
2025-07-30T19:16:28.568459,18227,83772,180679153,3777934,3026,35128017,35128017,37003688083416,437316,211010,819855790,419073,3026,68,626558,1478,767406,15672
2025-07-30T19:16:33.689657,17846,86228,180679161,3815379,3244,35132820,35132820,37007546571485,428228,211035,819855856,419120,3244,66,662269,1474,767424,15877
2025-07-30T19:16:38.824385,17644,85209,180679172,3835403,2993,35137628,35137628,37011285873597,438442,211061,819855923,419168,2993,65,627613,1605,767532,15501
2025-07-30T19:16:43.968325,24806,83712,180679180,3794644,3514,35142439,35142439,37015164242065,432006,211087,819855976,419214,3514,60,634725,1658,767644,15358
2025-07-30T19:16:49.171026,17161,82165,180679191,3875660,3046,35147259,35147259,37019010762570,430612,211113,819856065,419264,3046,63,634682,1595,767750,15927
2025-07-30T19:16:54.325357,17353,76563,180679202,3817039,3210,35152060,35152060,37022892357894,431768,211138,819856128,419312,3210,67,645378,1527,767854,16196
2025-07-30T19:16:59.442797,17678,81138,180679212,3921979,3310,35156903,35156903,37026751216754,427896,211164,819856191,419359,3310,63,631582,1462,767902,15289
2025-07-30T19:17:04.573238,17945,94468,180679220,3786068,3815,35161730,35161730,37030462872736,432759,211190,819856250,419407,3815,66,628643,1533,767977,16193
2025-07-30T19:17:09.724293,17870,84653,180679235,3936301,3553,35166496,35166498,37034360266698,429588,211252,819856318,419455,3553,68,639964,1596,768177,15409
2025-07-30T19:17:14.888469,17577,81213,180679243,3779654,3559,35170615,35170615,37038018289789,427639,211278,819856385,419502,3559,67,638216,1586,768281,15242
2025-07-30T19:17:20.059628,18179,76137,180679262,3926391,3163,35179941,35179941,37045651219342,435842,211329,819856532,419597,3163,66,627418,1471,768417,16081
2025-07-30T19:17:25.192032,17876,85948,180679271,3791895,3139,35184756,35184756,37049373068247,437931,211355,819856598,419645,3139,69,628070,1556,768436,16289
2025-07-30T19:17:30.321691,17874,78659,180679281,3799146,3764,35189551,35189551,37053133012864,443650,211381,819856666,419693,3764,67,632797,1715,768454,15246
2025-07-30T19:17:35.453346,17886,81360,180679290,3817193,3224,35194372,35194372,37056923744701,428861,211406,819856724,419739,3224,64,627637,1724,768474,15310
2025-07-30T19:17:40.630867,17661,80800,180679298,3848117,3947,35199194,35199194,37060695577798,434276,211433,819856790,419787,3947,67,644190,1430,768500,15677
2025-07-30T19:17:45.777993,18832,84538,180679310,3840562,3283,35204001,35204001,37064546176775,433321,211458,819856866,419834,3283,65,630138,1526,768605,15890
2025-07-30T19:17:50.909011,20404,83607,180679318,3692182,3498,35208829,35208829,37068345075231,431435,211484,819856923,419881,3498,66,635779,1508,768688,15099
2025-07-30T19:17:56.023880,17782,87361,180679329,3843008,3104,35213670,35213670,37072059664392,432531,211510,819856999,419931,3104,73,637899,1581,768712,15511
2025-07-30T19:18:01.253231,17714,84066,180679341,3948298,3214,35218469,35218469,37075803937767,431933,211535,819857075,419979,3214,69,633777,1573,768732,15464
2025-07-30T19:18:06.400792,17594,80012,180679349,4083702,3213,35223333,35223333,37079823352608,433307,211562,819857144,420026,3213,67,636917,1616,768753,15753
2025-07-30T19:18:11.576262,18111,79413,180679359,3776110,3096,35227334,35227334,37083434846692,438619,211587,819857207,420075,3096,67,638617,1392,768775,15347
2025-07-30T19:18:16.734536,19782,79688,180679370,3826824,3884,35231825,35231825,37087274786265,438528,211613,819857287,420121,3884,62,638044,1667,768797,15529
2025-07-30T19:18:21.868774,18139,87133,180679378,3779167,4421,35236636,35236636,37091114179905,431146,211639,819857352,420168,4421,64,631288,1770,768818,15815
2025-07-30T19:18:27.044326,18375,76217,180679389,3687692,3144,35241459,35241459,37094897096428,434797,211665,819857418,420216,3144,65,635937,1660,768889,15767
2025-07-30T19:18:32.184988,17708,103178,180679399,3939156,3149,35246256,35246256,37098791011131,437870,211690,819857476,420263,3149,63,631501,1537,769034,15849
2025-07-30T19:18:37.307706,18503,79260,180679407,3873465,3245,35251078,35251078,37102723487939,438865,211716,819857540,420311,3245,65,636854,1581,769154,15818
2025-07-30T19:18:42.431793,19083,82624,180679418,3726873,2914,35255878,35255878,37106426414891,428928,211742,819857619,420359,2914,71,630774,1629,769265,15423
2025-07-30T19:18:47.576531,18159,84405,180679426,3823082,3202,35260704,35260704,37110276483785,435573,211767,819857695,420405,3202,64,640303,1584,769384,17145
2025-07-30T19:18:52.725461,18263,83505,180679438,4024705,4072,35265547,35265547,37114551039626,436731,211794,819857765,420454,4072,60,651833,1629,769472,15425
2025-07-30T19:18:57.899218,18215,78034,180679448,3926969,3034,35270377,35270377,37118351233785,434808,211819,819857822,420500,3034,74,632455,1497,769500,16140
2025-07-30T19:19:03.036019,17926,79090,180679456,3915256,2971,35275243,35275243,37122179078587,432363,211845,819857910,420553,2971,66,647794,1496,769622,15649
2025-07-30T19:19:08.176458,19454,81665,180679469,3847507,3620,35280110,35280110,37125959211783,433475,211872,819857987,420603,3620,66,643715,1664,769737,15722
2025-07-30T19:19:13.316072,17437,84291,180680481,3827260,3106,35284309,35284309,37129775081131,441927,211935,819862121,420669,3106,70,625733,1477,769991,16393
2025-07-30T19:19:18.444597,17615,81766,180680508,3802186,3577,35288630,35288630,37133645971982,437896,211960,819862312,420820,3577,63,629412,1644,770207,15975
2025-07-30T19:19:23.561783,18271,74813,180680521,4153907,3080,35293476,35293476,37137630575898,428832,212024,819862437,420906,3080,71,648103,1604,770503,15510
2025-07-30T19:19:28.684985,17590,80052,180680531,3767349,3268,35298287,35298287,37141363240370,432783,212049,819862535,420975,3268,66,644025,1588,770753,15378
2025-07-30T19:19:33.831113,19536,84813,180680548,3847437,3689,35303101,35303101,37145248292585,437664,212075,819862701,421098,3689,66,629241,1712,770768,16572
2025-07-30T19:19:39.009021,18011,80718,180680563,4075514,2962,35307923,35307923,37149116819242,427657,212101,819862829,421188,2962,64,641907,1555,770823,15464
2025-07-30T19:19:44.128383,18211,78784,180680581,3849136,2942,35312742,35312742,37152947387145,442560,212127,819862982,421308,2942,64,635682,1649,770894,15853
2025-07-30T19:19:49.257815,17766,83374,180680596,4040881,3321,35317587,35317587,37156698714087,433464,212153,819863138,421405,3321,66,631111,1555,770984,16240
2025-07-30T19:19:54.395443,18340,86001,180680606,3863941,4213,35322407,35322407,37160533346769,453008,212178,819863238,421479,4213,65,626501,1625,771111,15808
2025-07-30T19:19:59.559766,19576,82444,180680621,3715008,3478,35327255,35327255,37164378163765,427245,212204,819863373,421574,3478,64,631027,1669,771230,16294
2025-07-30T19:20:04.711641,17334,79681,180680631,3886224,3424,35332081,35332081,37168249723453,429468,212230,819863474,421644,3424,64,629229,1631,771338,15158
2025-07-30T19:20:09.862038,17175,83104,180680641,3844526,3391,35336932,35336932,37172076007650,443267,212256,819863572,421716,3391,64,624936,1559,771452,16120
2025-07-30T19:20:14.993804,17727,101944,180680662,3972480,3186,35345447,35345447,37179530177276,433174,212308,819863768,421848,3186,61,631886,1454,771578,15384
2025-07-30T19:20:20.159975,17182,76045,180680671,3887934,3418,35350252,35350252,37183183448755,438137,212333,819863871,421911,3418,69,624711,1615,771687,15469
2025-07-30T19:20:25.324398,19689,86575,180680680,3738100,3436,35355086,35355086,37187075241511,436038,212359,819863960,421976,3436,64,635296,1656,771805,15867
2025-07-30T19:20:30.479523,17355,80586,180680691,3973057,3105,35359897,35359897,37190964466708,432073,212385,819864065,422041,3105,69,627319,1560,771921,15315
2025-07-30T19:20:35.611552,18067,82960,180680711,3896352,3105,35364716,35364716,37194767832343,432181,212410,819864210,422098,3105,63,637473,1583,772005,16091
2025-07-30T19:20:40.733584,18134,83764,180680869,3852404,4456,35369630,35369630,37199854114669,424576,212480,819865522,422819,4456,61,629309,2075,772622,16227
2025-07-30T19:20:45.887540,17816,85580,180680878,3737845,3118,35374464,35374464,37203566049311,432414,212506,819865590,422866,3118,69,632060,1525,772662,15698
2025-07-30T19:20:51.097335,18277,81653,180680886,3838542,2976,35379301,35379301,37207319666910,431475,212532,819865655,422913,2976,64,630925,1638,772682,15736
2025-07-30T19:20:56.250200,17686,75652,180680897,3973368,3565,35384132,35384132,37211248624551,429814,212557,819865726,422961,3565,63,632503,1522,772778,15222
2025-07-30T19:21:01.366830,17350,78788,180680906,3716359,3172,35388954,35388954,37215088724431,434689,212584,819865781,423008,3172,57,637331,1611,772810,15923
2025-07-30T19:21:06.476667,17949,79550,180680914,3843009,3559,35393705,35393705,37218943275132,434011,212609,819865848,423056,3559,64,630156,1900,772836,15839
2025-07-30T19:21:11.619017,18169,85307,180681941,3964290,4019,35398069,35398069,37222947549496,430022,212681,819870148,423195,4019,66,626444,1767,773549,16248
2025-07-30T19:21:16.813601,16840,81102,180681968,3889983,3822,35402483,35402483,37226826553265,429925,212706,819870331,423346,3822,65,640860,1565,773570,15725
2025-07-30T19:21:21.945849,18959,83899,180681981,3912006,3518,35407333,35407333,37230853172851,438545,212777,819870467,423434,3518,71,645331,1583,773760,15695
2025-07-30T19:21:27.081126,17645,76229,180681993,4095001,3184,35412162,35412162,37234667897994,426007,212803,819870580,423504,3184,64,630136,1545,773778,16049
2025-07-30T19:21:32.275940,19869,77092,180682011,3793994,3628,35416991,35416991,37238469939448,430706,212829,819870740,423626,3628,73,637007,1703,774362,15853
2025-07-30T19:21:37.442447,23817,84408,180682025,3777724,3329,35421830,35421830,37242449409225,432387,212855,819870869,423717,3329,67,647014,1509,774382,15835
2025-07-30T19:21:42.575803,17775,83256,180682043,3849632,3275,35426659,35426659,37246457964648,434415,212881,819871030,423836,3275,63,634484,1537,774408,15636
2025-07-30T19:21:47.702273,18127,80161,180682056,3801064,3194,35431498,35431498,37250332761232,432601,212907,819871175,423933,3194,64,634290,1551,774528,15538
2025-07-30T19:21:52.825348,18094,83809,180682067,4018246,5363,35436341,35436341,37254104610512,426584,212933,819871284,424008,5363,61,635281,1575,774547,15494
2025-07-30T19:21:57.955356,20623,81342,180682081,3785754,3362,35441178,35441178,37257985346143,447438,212958,819871416,424102,3362,71,651026,1561,774567,15918
2025-07-30T19:22:03.071930,18068,86255,180682091,3722521,3198,35445995,35445995,37261757732684,427750,212984,819871520,424173,3198,66,633341,1415,774666,15358
2025-07-30T19:22:08.203603,18326,80672,180682103,3888721,3607,35450522,35450523,37265540298485,439818,213009,819871624,424245,3607,62,628778,1511,774735,15613
2025-07-30T19:22:13.333335,17630,76231,180682111,3953023,3183,35454525,35454525,37269178905417,434897,213035,819871705,424309,3183,67,631801,1512,774760,15993
2025-07-30T19:22:18.477126,18230,85134,180682121,3830570,3093,35459343,35459343,37273005478992,436312,213061,819871815,424375,3093,63,644411,1642,774870,16308
2025-07-30T19:22:23.602994,18469,79177,180682130,3848207,3137,35464191,35464191,37276852897105,437507,213087,819871902,424437,3137,60,631896,1682,774901,15813
2025-07-30T19:22:28.741865,17613,79236,180682138,3847351,4638,35469003,35469003,37280580426741,426547,213112,819872001,424502,4638,67,626614,1546,774991,15981
2025-07-30T19:22:33.877891,17727,78064,180682152,3958937,2964,35473822,35473822,37284362071583,436692,213138,819872110,424569,2964,66,639776,1546,775011,15903
2025-07-30T19:22:39.023203,17877,89673,180682165,4125204,3105,35478649,35478649,37288243867879,430380,213164,819872199,424627,3105,68,632478,1532,775033,16933
2025-07-30T19:22:44.149183,17725,82596,180682330,3964856,2966,35483561,35483561,37293215523656,433166,213234,819873604,425343,2966,68,625890,1763,775275,16355
2025-07-30T19:22:49.264010,28981,82539,180682340,3810802,3459,35488368,35488368,37296931646211,433345,213259,819873673,425391,3459,67,624682,1658,775294,15359
2025-07-30T19:22:54.432331,21800,79410,180682350,3705089,3357,35493219,35493219,37300719170713,430605,213285,819873732,425438,3357,66,807636,1588,775322,15194
2025-07-30T19:22:59.570170,18612,83184,180682358,4032056,3083,35498049,35498049,37304608448932,433731,213311,819873800,425485,3083,68,636046,1489,775781,15607
2025-07-30T19:23:04.705015,18240,80247,180682371,3721689,3468,35502870,35502870,37308360808412,429191,213337,819873880,425533,3468,66,635275,1620,775803,16613
2025-07-30T19:23:09.841410,17271,84588,180682379,3779878,3240,35507389,35507389,37312055118774,439858,213362,819873937,425580,3240,78,619620,1567,775832,15333
2025-07-30T19:23:14.967487,18943,89518,180683403,3821632,3588,35511529,35511529,37316261111131,425433,213433,819878237,425721,3588,70,625681,1697,776949,16320
2025-07-30T19:23:20.123488,17488,78512,180683445,4013829,3062,35521237,35521237,37324069618330,440545,213530,819878545,425958,3062,69,636996,1642,777197,15423
2025-07-30T19:23:25.294091,17677,82390,180683455,3754042,3096,35526062,35526062,37327801453552,436886,213556,819878650,426028,3096,68,640751,1556,777206,15250
2025-07-30T19:23:30.446418,17642,80265,180683474,4095137,3359,35530879,35530879,37331721690289,439424,213581,819878813,426149,3359,64,629031,1606,777564,16300
2025-07-30T19:23:35.599902,18422,89456,180683486,3696042,3447,35535712,35535712,37335558690774,449455,213607,819878943,426239,3447,62,630305,1566,777586,15784
2025-07-30T19:23:40.786891,18446,80205,180683508,3717666,3123,35540535,35540535,37339404151207,430275,213633,819879115,426361,3123,66,645654,1550,777701,15361
2025-07-30T19:23:45.929835,18426,75365,180683522,3800718,5775,35545375,35545375,37343293664040,447513,213659,819879259,426456,5775,70,631702,1788,777743,15891
2025-07-30T19:23:51.031775,17123,78686,180683531,3810338,4722,35550205,35550205,37347077689395,437916,213684,819879363,426529,4722,76,625473,1608,777861,16770
2025-07-30T19:23:56.194546,19196,79933,180683547,3891656,3478,35555050,35555050,37350886160098,437935,213710,819879507,426624,3478,67,637459,1690,777884,16431
2025-07-30T19:24:01.341238,17880,87022,180683557,3793460,3671,35559926,35559926,37354838235574,434996,213736,819879620,426697,3671,67,643071,1638,777998,15740
2025-07-30T19:24:06.467400,18027,83241,180683568,3762521,3215,35564063,35564063,37358535924057,428321,213761,819879725,426771,3215,61,634159,1477,778023,16645
2025-07-30T19:24:11.587440,17710,88561,180683577,3715160,3241,35568479,35568479,37362287636397,434536,213787,819879824,426835,3241,67,627069,1447,778045,15791
2025-07-30T19:24:16.716517,18374,85471,180683585,4082534,3246,35573307,35573307,37366193465015,429472,213813,819879925,426900,3246,69,637821,1556,778177,15527
2025-07-30T19:24:21.877466,20923,80043,180683595,3988116,3991,35578121,35578121,37369828097914,429464,213839,819880015,426965,3991,69,631626,1620,778205,15502
2025-07-30T19:24:27.056868,17895,85011,180683604,3983394,3421,35582935,35582935,37373660316979,430308,213865,819880097,427029,3421,63,636643,1627,778233,15409
2025-07-30T19:24:32.227743,17371,77914,180683613,3761777,3193,35587761,35587761,37377567599386,431715,213891,819880193,427093,3193,65,639113,1566,778359,15919
2025-07-30T19:24:37.359570,16995,80120,180683626,4055672,3103,35592581,35592581,37381530280018,433172,213916,819880282,427151,3103,62,630588,1528,778387,16140
2025-07-30T19:24:42.493006,17876,83262,180683793,3864118,4321,35597493,35597493,37386423297179,432663,213986,819881600,427870,4321,70,641457,1720,778619,15381
2025-07-30T19:24:47.635525,20607,79232,180683803,3808322,3474,35602438,35602438,37390324441412,440109,214012,819881709,427921,3474,57,635915,1761,778661,15952
2025-07-30T19:24:52.901023,17101,87140,180683817,3756270,3542,35607273,35607273,37394468472780,435203,214037,819881777,427969,3542,67,636592,1626,778684,16064
2025-07-30T19:24:58.049426,17862,80256,180683825,3857971,4927,35612112,35612112,37398459966148,432165,214063,819881840,428016,4927,65,630150,1772,778702,15417
2025-07-30T19:25:03.178232,17265,81024,180683836,3861583,3250,35616920,35616920,37402192545284,441886,214089,819881906,428065,3250,69,621776,1655,779132,15164
2025-07-30T19:25:08.347495,17564,82580,180683845,3771098,3220,35621198,35621198,37405917201670,442324,214115,819881980,428112,3220,64,635794,1605,779210,17036
2025-07-30T19:25:13.500867,18362,86912,180684867,4026844,3775,35625596,35625596,37410218966385,433152,214187,819886272,428252,3775,64,685211,1638,779918,15564
2025-07-30T19:25:18.634949,18670,78242,180684879,3680994,3075,35630435,35630435,37414081954556,428464,214212,819886356,428320,3075,64,640101,1502,779942,16322
2025-07-30T19:25:23.794154,17042,81648,180684905,3814207,3221,35635266,35635266,37417981782096,425128,214238,819886524,428456,3221,63,629755,1520,779974,15652
2025-07-30T19:25:28.966407,17924,86469,180684916,4189172,3008,35640113,35640113,37421939298854,436580,214309,819886649,428539,3008,66,627394,1615,780151,15358
2025-07-30T19:25:34.157730,17492,80529,180684928,3860208,3012,35644946,35644946,37425774105521,432614,214335,819886769,428607,3012,63,630926,1500,780169,16605
2025-07-30T19:25:39.294470,18897,80226,180684945,3884661,3651,35649776,35649776,37429802007767,433009,214361,819886926,428729,3651,68,636993,1647,780702,15416
2025-07-30T19:25:44.419944,17722,81276,180684959,3993842,3083,35654597,35654597,37433552126011,429540,214387,819887062,428819,3083,66,638372,1576,780723,15924
2025-07-30T19:25:49.601210,18033,84201,180684977,3734996,3156,35659422,35659422,37437395787700,436796,214412,819887227,428939,3156,67,630855,1677,780778,16392
2025-07-30T19:25:54.728294,17518,85592,180684990,3673082,4429,35664243,35664243,37441357414603,437475,214438,819887369,429036,4429,66,636304,1821,780803,15757
2025-07-30T19:25:59.857386,18010,78487,180685004,3846758,3215,35669086,35669086,37445068604382,433011,214464,819887489,429113,3215,65,632077,1587,780831,15281
2025-07-30T19:26:04.980273,20242,81237,180685027,3847323,3779,35677930,35677930,37452671565658,428077,214515,819887729,429277,3779,65,635403,1659,780874,16333
2025-07-30T19:26:10.128740,18735,86332,180685039,3746334,7802,35682430,35682430,37456403762253,432407,214541,819887824,429350,7802,70,631847,1863,780895,16163
2025-07-30T19:26:15.255634,17972,79232,180685049,3971225,3436,35687259,35687259,37460253970110,441641,214567,819887913,429417,3436,64,623659,1679,781050,15215
2025-07-30T19:26:20.389275,17531,82652,180685057,3943278,3134,35692081,35692081,37464095506737,430414,214593,819888007,429481,3134,64,630224,1797,781074,16354
2025-07-30T19:26:25.539894,17963,82145,180685068,4107666,3261,35696892,35696892,37467784290393,426368,214618,819888103,429545,3261,70,632539,1559,781191,14991
2025-07-30T19:26:30.799240,17801,84581,180685077,3721117,2905,35701711,35701711,37471681503071,442089,214644,819888185,429608,2905,66,630995,1594,781294,15274
2025-07-30T19:26:35.925352,18512,84396,180685087,4295239,3182,35706537,35706537,37475832353761,431384,214670,819888279,429672,3182,68,636314,1604,781384,15842
2025-07-30T19:26:41.046611,16619,84811,180685260,4690429,3157,35711436,35711436,37480818982869,431965,214740,819889726,430403,3157,66,644975,1763,781982,16124
2025-07-30T19:26:46.164703,18280,82953,180685268,4017517,2986,35716275,35716275,37484630091630,435966,214765,819889800,430451,2986,65,640961,1471,782053,15481
2025-07-30T19:26:51.316926,19456,82836,180685278,3740673,3359,35721111,35721111,37488425435528,434872,214791,819889865,430498,3359,60,639133,1602,782198,15602
